법정동코드,시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
1159010400,서울특별시,동작구,본동,,4.0,1988-04-23,,
1159010500,서울특별시,동작구,흑석동,,5.0,1988-04-23,,
1159010600,서울특별시,동작구,동작동,,6.0,1988-04-23,,
1159010700,서울특별시,동작구,사당동,,7.0,1988-04-23,,
1159010800,서울특별시,동작구,대방동,,8.0,1988-04-23,,
1159010900,서울특별시,동작구,신대방동,,9.0,1988-04-23,,
1162010100,서울특별시,관악구,봉천동,,1.0,1988-04-23,,
1162010200,서울특별시,관악구,신림동,,2.0,1988-04-23,,
1162010300,서울특별시,관악구,남현동,,3.0,1988-04-23,,
1165010100,서울특별시,서초구,방배동,,1.0,1989-04-27,,
1165010200,서울특별시,서초구,양재동,,2.0,1992-07-01,,
1165010300,서울특별시,서초구,우면동,,3.0,1992-07-01,,
1165010400,서울특별시,서초구,원지동,,4.0,1992-07-01,,
1165010600,서울특별시,서초구,잠원동,,5.0,1988-04-23,,
1165010700,서울특별시,서초구,반포동,,6.0,1988-04-23,,
1165010800,서울특별시,서초구,서초동,,7.0,1988-04-23,,
1165010900,서울특별시,서초구,내곡동,,8.0,1988-04-23,,
1165011000,서울특별시,서초구,염곡동,,9.0,1988-04-23,,
1165011100,서울특별시,서초구,신원동,,10.0,1988-04-23,,
1168010100,서울특별시,강남구,역삼동,,1.0,1988-04-23,,
1168010300,서울특별시,강남구,개포동,,3.0,1988-04-23,,
1168010400,서울특별시,강남구,청담동,,4.0,1988-07-01,,
1168010500,서울특별시,강남구,삼성동,,5.0,1988-04-23,,
1168010600,서울특별시,강남구,대치동,,6.0,1988-04-23,,
1168010700,서울특별시,강남구,신사동,,7.0,1988-04-23,,
1168010800,서울특별시,강남구,논현동,,8.0,1992-10-01,,
1168011000,서울특별시,강남구,압구정동,,9.0,1988-04-23,,
1168011100,서울특별시,강남구,세곡동,,10.0,1988-04-23,,
1168011200,서울특별시,강남구,자곡동,,11.0,1988-04-23,,
1168011300,서울특별시,강남구,율현동,,12.0,1988-04-23,,
1168011400,서울특별시,강남구,일원동,,13.0,1988-04-23,,
1168011500,서울특별시,강남구,수서동,,14.0,1992-10-01,,
1168011800,서울특별시,강남구,도곡동,,15.0,1989-01-01,,
1171010100,서울특별시,송파구,잠실동,,1.0,1988-04-23,,
1171010200,서울특별시,송파구,신천동,,2.0,1988-04-23,,
1171010300,서울특별시,송파구,풍납동,,3.0,1988-04-23,,
1171010400,서울특별시,송파구,송파동,,4.0,1988-04-23,,
1171010500,서울특별시,송파구,석촌동,,5.0,1988-04-23,,
1171010600,서울특별시,송파구,삼전동,,6.0,1988-07-01,,
1171010700,서울특별시,송파구,가락동,,7.0,1988-07-01,,
1171010800,서울특별시,송파구,문정동,,8.0,1989-09-01,,
1171010900,서울특별시,송파구,장지동,,9.0,1989-09-01,,
1171011100,서울특별시,송파구,방이동,,10.0,1992-07-01,,
1171011200,서울특별시,송파구,오금동,,11.0,1988-04-23,,
1171011300,서울특별시,송파구,거여동,,12.0,1992-07-01,,
1171011400,서울특별시,송파구,마천동,,13.0,1988-04-23,,
1174010100,서울특별시,강동구,명일동,,2.0,1988-05-01,,
1174010200,서울특별시,강동구,고덕동,,3.0,1988-04-23,,
1174010300,서울특별시,강동구,상일동,,4.0,1988-04-23,,
1174010500,서울특별시,강동구,길동,,6.0,1988-04-23,,
1174010600,서울특별시,강동구,둔촌동,,7.0,1988-04-23,,
1174010700,서울특별시,강동구,암사동,,8.0,1988-04-23,,
1174010800,서울특별시,강동구,성내동,,9.0,1988-04-23,,
1174010900,서울특별시,강동구,천호동,,10.0,1988-04-23,,
1174011000,서울특별시,강동구,강일동,,0.0,2007-01-01,,
2611010100,부산광역시,중구,영주동,,1.0,1995-01-01,,
2611010200,부산광역시,중구,대창동1가,,2.0,1995-01-01,,
2611010300,부산광역시,중구,대창동2가,,3.0,1995-01-01,,
2611010400,부산광역시,중구,중앙동1가,,4.0,1995-01-01,,
2611010500,부산광역시,중구,중앙동2가,,5.0,1995-01-01,,
2611010600,부산광역시,중구,중앙동3가,,6.0,1995-01-01,,
2611010700,부산광역시,중구,중앙동4가,,7.0,1995-01-01,,
2611010800,부산광역시,중구,중앙동5가,,8.0,1995-01-01,,
2611010900,부산광역시,중구,중앙동6가,,9.0,1995-01-01,,
2611011000,부산광역시,중구,중앙동7가,,10.0,1995-01-01,,
2611011100,부산광역시,중구,동광동1가,,11.0,1995-01-01,,
2611011200,부산광역시,중구,동광동2가,,12.0,1995-01-01,,
2611011300,부산광역시,중구,동광동3가,,13.0,1995-01-01,,
2611011400,부산광역시,중구,동광동4가,,14.0,1995-01-01,,
2611011500,부산광역시,중구,동광동5가,,15.0,1995-01-01,,
2611011600,부산광역시,중구,대청동1가,,16.0,1995-01-01,,
2611011700,부산광역시,중구,대청동2가,,17.0,1995-01-01,,
2611011800,부산광역시,중구,대청동3가,,18.0,1995-01-01,,
2611011900,부산광역시,중구,대청동4가,,19.0,1995-01-01,,
2611012000,부산광역시,중구,보수동1가,,20.0,1999-01-01,,
2611012100,부산광역시,중구,보수동2가,,21.0,1999-01-01,,
2611012200,부산광역시,중구,보수동3가,,22.0,1999-01-01,,
2611012300,부산광역시,중구,부평동1가,,23.0,1995-01-01,,
2611012400,부산광역시,중구,부평동2가,,24.0,1995-01-01,,
2611012500,부산광역시,중구,부평동3가,,25.0,1995-01-01,,
2611012600,부산광역시,중구,부평동4가,,26.0,1995-01-01,,
2611012700,부산광역시,중구,신창동1가,,27.0,1995-01-01,,
2611012800,부산광역시,중구,신창동2가,,28.0,1995-01-01,,
2611012900,부산광역시,중구,신창동3가,,29.0,1995-01-01,,
2611013000,부산광역시,중구,신창동4가,,30.0,1995-01-01,,
2611013100,부산광역시,중구,창선동1가,,31.0,1995-01-01,,
2611013200,부산광역시,중구,창선동2가,,32.0,1995-01-01,,
2611013300,부산광역시,중구,광복동1가,,33.0,1995-01-01,,
2611013400,부산광역시,중구,광복동2가,,34.0,1995-01-01,,
2611013500,부산광역시,중구,광복동3가,,35.0,1995-01-01,,
2611013600,부산광역시,중구,남포동1가,,36.0,1995-01-01,,
2611013700,부산광역시,중구,남포동2가,,37.0,1995-01-01,,
2611013800,부산광역시,중구,남포동3가,,38.0,1995-01-01,,
2611013900,부산광역시,중구,남포동4가,,39.0,1995-01-01,,
2611014000,부산광역시,중구,남포동5가,,40.0,1995-01-01,,
2611014100,부산광역시,중구,남포동6가,,41.0,1995-01-01,,
2614010100,부산광역시,서구,동대신동1가,,1.0,1995-01-01,,
2614010200,부산광역시,서구,동대신동2가,,2.0,1995-01-01,,
2614010300,부산광역시,서구,동대신동3가,,3.0,1995-01-01,,
2614010400,부산광역시,서구,서대신동1가,,4.0,1995-01-01,,
2614010500,부산광역시,서구,서대신동2가,,5.0,1995-01-01,,
2614010600,부산광역시,서구,서대신동3가,,6.0,1995-01-01,,
2614010700,부산광역시,서구,부용동1가,,7.0,1998-10-01,,
2614010800,부산광역시,서구,부용동2가,,8.0,1998-10-01,,
2614010900,부산광역시,서구,부민동1가,,9.0,1995-01-01,,
2614011000,부산광역시,서구,부민동2가,,10.0,1995-01-01,,
2614011100,부산광역시,서구,부민동3가,,11.0,1995-01-01,,
2614011200,부산광역시,서구,토성동1가,,12.0,1998-10-01,,
2614011300,부산광역시,서구,토성동2가,,13.0,1998-10-01,,
2614011400,부산광역시,서구,토성동3가,,14.0,1998-10-01,,
2614011500,부산광역시,서구,아미동1가,,15.0,1998-10-01,,
2614011600,부산광역시,서구,아미동2가,,16.0,1998-10-01,,
2614011700,부산광역시,서구,토성동4가,,17.0,1998-10-01,,
2614011800,부산광역시,서구,토성동5가,,18.0,1998-10-01,,
2614011900,부산광역시,서구,초장동,,19.0,1995-01-01,,
2614012000,부산광역시,서구,충무동1가,,20.0,1995-01-01,,
2614012100,부산광역시,서구,충무동2가,,21.0,1995-01-01,,
2614012200,부산광역시,서구,충무동3가,,22.0,1995-01-01,,
2614012300,부산광역시,서구,남부민동,,23.0,1995-01-01,,
2614012400,부산광역시,서구,암남동,,24.0,1995-01-01,,
2617010100,부산광역시,동구,초량동,,1.0,1995-01-01,,
2617010200,부산광역시,동구,수정동,,2.0,1995-01-01,,
2617010300,부산광역시,동구,좌천동,,3.0,1998-09-17,,
2617010400,부산광역시,동구,범일동,,4.0,1995-01-01,,
2620010100,부산광역시,영도구,대교동1가,,1.0,1998-10-01,,
2620010200,부산광역시,영도구,대교동2가,,2.0,1998-10-01,,
2620010300,부산광역시,영도구,대평동1가,,3.0,1998-10-01,,
2620010400,부산광역시,영도구,대평동2가,,4.0,1998-10-01,,
2620010500,부산광역시,영도구,남항동1가,,5.0,1995-01-01,,
2620010600,부산광역시,영도구,남항동2가,,6.0,1995-01-01,,
2620010700,부산광역시,영도구,남항동3가,,7.0,1995-01-01,,
2620010800,부산광역시,영도구,영선동1가,,8.0,1995-01-01,,
2620010900,부산광역시,영도구,영선동2가,,9.0,1996-02-10,,
2620011000,부산광역시,영도구,영선동3가,,10.0,1995-01-01,,
2620011100,부산광역시,영도구,영선동4가,,11.0,1995-01-01,,
2620011200,부산광역시,영도구,신선동1가,,12.0,1995-01-01,,
2620011300,부산광역시,영도구,신선동2가,,13.0,1995-01-01,,
2620011400,부산광역시,영도구,신선동3가,,14.0,1996-02-10,,
2620011500,부산광역시,영도구,봉래동1가,,15.0,1995-01-01,,
2620011600,부산광역시,영도구,봉래동2가,,16.0,1995-01-01,,
2620011700,부산광역시,영도구,봉래동3가,,17.0,1998-10-01,,
2620011800,부산광역시,영도구,봉래동4가,,18.0,1996-02-10,,
2620011900,부산광역시,영도구,봉래동5가,,19.0,1995-01-01,,
2620012000,부산광역시,영도구,청학동,,20.0,1995-01-01,,
2620012100,부산광역시,영도구,동삼동,,21.0,1995-01-01,,
2623010100,부산광역시,부산진구,양정동,,1.0,,,
2623010200,부산광역시,부산진구,전포동,,2.0,,,
2623010300,부산광역시,부산진구,부전동,,3.0,,,
2623010400,부산광역시,부산진구,범천동,,4.0,,,
2623010500,부산광역시,부산진구,범전동,,5.0,,,
2623010600,부산광역시,부산진구,연지동,,6.0,,,
2623010700,부산광역시,부산진구,초읍동,,7.0,,,
2623010800,부산광역시,부산진구,부암동,,8.0,2000-01-01,,
2623010900,부산광역시,부산진구,당감동,,9.0,,,
2623011000,부산광역시,부산진구,가야동,,10.0,,,
2623011100,부산광역시,부산진구,개금동,,11.0,,,
2626010100,부산광역시,동래구,명장동,,1.0,1995-01-01,,
2626010200,부산광역시,동래구,안락동,,2.0,1995-01-01,,
2626010300,부산광역시,동래구,칠산동,,3.0,1995-01-01,,
2626010400,부산광역시,동래구,낙민동,,4.0,1995-01-01,,
2626010500,부산광역시,동래구,복천동,,5.0,1995-01-01,,
2626010600,부산광역시,동래구,수안동,,6.0,1995-01-01,,
2626010700,부산광역시,동래구,명륜동,,7.0,1995-01-01,,
2626010800,부산광역시,동래구,온천동,,8.0,1995-01-01,,
2626010900,부산광역시,동래구,사직동,,9.0,1995-01-01,,
2629010600,부산광역시,남구,대연동,,1.0,1995-01-01,,
2629010700,부산광역시,남구,용호동,,2.0,1995-01-01,,
2629010800,부산광역시,남구,용당동,,3.0,1995-01-01,,
2629010900,부산광역시,남구,문현동,,4.0,1995-01-01,,
2629011000,부산광역시,남구,우암동,,5.0,1995-01-01,,
2629011100,부산광역시,남구,감만동,,6.0,1995-01-01,,
2632010100,부산광역시,북구,금곡동,,1.0,1995-01-01,,
2632010200,부산광역시,북구,화명동,,2.0,1995-01-01,,
2632010300,부산광역시,북구,만덕동,,3.0,1995-01-01,,
2632010400,부산광역시,북구,덕천동,,4.0,1995-01-01,,
2632010500,부산광역시,북구,구포동,,5.0,1995-01-01,,
2635010100,부산광역시,해운대구,반송동,,1.0,1995-01-01,,
2635010200,부산광역시,해운대구,석대동,,2.0,1998-10-01,,
2635010300,부산광역시,해운대구,반여동,,3.0,1995-01-01,,
2635010400,부산광역시,해운대구,재송동,,4.0,1995-01-01,,
2635010500,부산광역시,해운대구,우동,,5.0,1995-01-01,,
2635010600,부산광역시,해운대구,중동,,6.0,1995-01-01,,
2635010700,부산광역시,해운대구,좌동,,7.0,1995-01-01,,
2635010800,부산광역시,해운대구,송정동,,8.0,1995-01-01,,
2638010100,부산광역시,사하구,괴정동,,1.0,1995-01-01,,
2638010200,부산광역시,사하구,당리동,,2.0,1995-01-01,,
2638010300,부산광역시,사하구,하단동,,3.0,1995-01-01,,
2638010400,부산광역시,사하구,신평동,,4.0,1995-01-01,,
2638010500,부산광역시,사하구,장림동,,5.0,1995-01-01,,
2638010600,부산광역시,사하구,다대동,,6.0,1995-01-01,,
2638010700,부산광역시,사하구,구평동,,7.0,1995-01-01,,
2638010800,부산광역시,사하구,감천동,,8.0,1995-01-01,,
2641010100,부산광역시,금정구,두구동,,1.0,1998-11-01,,
2641010200,부산광역시,금정구,노포동,,2.0,1998-11-01,,
2641010300,부산광역시,금정구,청룡동,,3.0,1995-01-01,,
2641010400,부산광역시,금정구,남산동,,4.0,1995-01-01,,
2641010500,부산광역시,금정구,선동,,5.0,1998-11-01,,
2641010600,부산광역시,금정구,오륜동,,6.0,1998-11-01,,
2641010700,부산광역시,금정구,구서동,,7.0,1995-01-01,,
2641010800,부산광역시,금정구,장전동,,8.0,1995-01-01,,
2641010900,부산광역시,금정구,부곡동,,9.0,1995-01-01,,
2641011000,부산광역시,금정구,서동,,10.0,1995-01-01,,
2641011100,부산광역시,금정구,금사동,,11.0,1995-01-01,,
2641011200,부산광역시,금정구,회동동,,12.0,1995-01-01,,
2641011300,부산광역시,금정구,금성동,,13.0,1995-01-01,,
2644010100,부산광역시,강서구,대저1동,,1.0,1999-02-01,,
2644010200,부산광역시,강서구,대저2동,,2.0,1999-02-01,,
2644010300,부산광역시,강서구,강동동,,3.0,1995-01-01,,
2644010400,부산광역시,강서구,명지동,,4.0,1995-01-01,,
2644010500,부산광역시,강서구,죽림동,,5.0,1995-01-01,,
2644010600,부산광역시,강서구,식만동,,6.0,1995-01-01,,
2644010700,부산광역시,강서구,죽동동,,7.0,1995-01-01,,
2644010800,부산광역시,강서구,봉림동,,8.0,1995-01-01,,
2644010900,부산광역시,강서구,송정동,,9.0,1995-01-01,,
2644011000,부산광역시,강서구,화전동,,10.0,1995-01-01,,
2644011100,부산광역시,강서구,녹산동,,11.0,1995-01-01,,
2644011200,부산광역시,강서구,생곡동,,12.0,1995-01-01,,
2644011300,부산광역시,강서구,구랑동,,13.0,1995-01-01,,
2644011400,부산광역시,강서구,지사동,,14.0,1995-01-01,,
2644011500,부산광역시,강서구,미음동,,15.0,1995-01-01,,
2644011600,부산광역시,강서구,범방동,,16.0,1995-01-01,,
2644011700,부산광역시,강서구,신호동,,17.0,1995-01-01,,
2644011800,부산광역시,강서구,동선동,,18.0,1995-01-01,,
2644011900,부산광역시,강서구,성북동,,19.0,1995-01-01,,
2644012000,부산광역시,강서구,눌차동,,20.0,1995-01-01,,
2644012100,부산광역시,강서구,천성동,,21.0,1995-01-01,,
2644012200,부산광역시,강서구,대항동,,22.0,1995-01-01,,
2647010100,부산광역시,연제구,거제동,,1.0,1995-03-01,,
2647010200,부산광역시,연제구,연산동,,2.0,1995-03-01,,
2650010100,부산광역시,수영구,망미동,,1.0,1995-03-01,,
2650010200,부산광역시,수영구,수영동,,2.0,1995-03-01,,
2650010300,부산광역시,수영구,민락동,,3.0,1995-03-01,,
2650010400,부산광역시,수영구,광안동,,4.0,1995-03-01,,
2650010500,부산광역시,수영구,남천동,,5.0,1995-03-01,,
2653010100,부산광역시,사상구,삼락동,,1.0,1995-03-01,,
2653010200,부산광역시,사상구,모라동,,2.0,1995-03-01,,
2653010300,부산광역시,사상구,덕포동,,3.0,1995-03-01,,
2653010400,부산광역시,사상구,괘법동,,4.0,1995-03-01,,
2653010500,부산광역시,사상구,감전동,,5.0,1995-03-01,,
2653010600,부산광역시,사상구,주례동,,6.0,1995-03-01,,
2653010700,부산광역시,사상구,학장동,,7.0,1995-03-01,,
2653010800,부산광역시,사상구,엄궁동,,8.0,1995-03-01,,
2671025000,부산광역시,기장군,기장읍,,1.0,1995-03-01,,
2671025300,부산광역시,기장군,장안읍,,2.0,1995-03-01,,
2671025600,부산광역시,기장군,정관읍,,4.0,2015-09-23,,2671032000.0
2671025900,부산광역시,기장군,일광읍,,3.0,2022-04-05,,2671031000.0
2671033000,부산광역시,기장군,철마면,,5.0,1995-03-01,,
2711010100,대구광역시,중구,동인동1가,,1.0,1998-09-14,,
2711010200,대구광역시,중구,동인동2가,,2.0,1998-09-14,,
2711010300,대구광역시,중구,동인동3가,,3.0,1995-01-01,,
2711010400,대구광역시,중구,동인동4가,,4.0,1998-09-14,,
2711010500,대구광역시,중구,삼덕동1가,,5.0,1998-07-01,,
2711010600,대구광역시,중구,삼덕동2가,,6.0,1998-07-01,,
2711010700,대구광역시,중구,삼덕동3가,,7.0,1998-07-01,,
2711010800,대구광역시,중구,봉산동,,8.0,1998-09-14,,
2711010900,대구광역시,중구,장관동,,9.0,1998-09-14,,
2711011000,대구광역시,중구,상서동,,10.0,1998-09-14,,
2711011100,대구광역시,중구,수동,,11.0,1998-09-14,,
2711011200,대구광역시,중구,덕산동,,12.0,1998-09-14,,
2711011300,대구광역시,중구,종로1가,,13.0,1998-09-14,,
2711011400,대구광역시,중구,종로2가,,14.0,1998-09-14,,
2711011500,대구광역시,중구,사일동,,15.0,1998-09-14,,
2711011600,대구광역시,중구,동일동,,16.0,1998-09-14,,
2711011700,대구광역시,중구,남일동,,17.0,1998-09-14,,
2711011800,대구광역시,중구,전동,,18.0,1998-09-14,,
